Date,return,Y1,predicted_Y1,binary,pTradeRate,tTradeBool,
2/07/2024,-0.01827124,0.005516518,-0.026998183,0,0,0.005516518,0.005516518
3/07/2024,0.005516518,0.006436188,0.005787241,0,0.006436188,0.006436188,0
5/07/2024,0.006436188,0.002639704,0.006603957,0,0.002639704,0.002639704,0
8/07/2024,0.002639704,-0.012439122,0.003675042,0,-0.012439122,0,0.012439122
9/07/2024,-0.012439122,-0.030068138,-0.014275132,0,0,0,0
10/07/2024,-0.030068138,-0.010793842,-0.027072436,0,0,0,0
11/07/2024,-0.010793842,0.002399771,-0.014513095,0,0,0.002399771,0.002399771
12/07/2024,0.002399771,0.016161881,0.003180559,0,0.016161881,0.016161881,0
15/07/2024,0.016161881,-0.022294022,0.019443477,0,-0.022294022,0,0.022294022
16/07/2024,-0.022294022,-0.038983335,-0.027132466,0,0,0,0
17/07/2024,-0.038983335,-0.034072594,-0.026454747,0,0,0,0
18/07/2024,-0.034072594,-0.117695581,-0.027072436,0,0,0,0
19/07/2024,-0.117695581,-0.144572443,-0.036271396,0,0,0,0
22/07/2024,-0.144572443,0.018657052,-0.039653373,0,0,0.018657052,0.018657052
23/07/2024,0.018657052,-0.040763071,0.013614514,0,-0.040763071,0,0.040763071
24/07/2024,-0.040763071,-0.01557751,-0.038711696,0,0,0,0
25/07/2024,-0.01557751,0.007877644,-0.039653373,0,0,0.007877644,0.007877644
26/07/2024,0.007877644,0.010291929,0.002725368,0,0.010291929,0.010291929,0
29/07/2024,0.010291929,-0.102269949,0.006642551,0,-0.102269949,0,0.102269949
1/07/2024,0.004176599,0.005048212,0.003797799,0,0.005048212,0.005048212,0
2/07/2024,0.005048212,-0.006239779,0.00477,0,-0.006239779,0,0.006239779
3/07/2024,-0.006239779,-0.007479467,-0.008501869,0,0,0,0
5/07/2024,-0.007479467,0.002699062,-0.010501219,0,0,0.002699062,0.002699062
8/07/2024,0.002699062,-0.027631934,0.002005052,0,-0.027631934,0,0.027631934
9/07/2024,-0.027631934,0.013455819,-0.015117593,0,0,0.013455819,0.013455819
10/07/2024,0.013455819,0.024603807,0.009823853,0,0.024603807,0.024603807,0
11/07/2024,0.024603807,0.001480801,0.01024637,0,0.001480801,0.001480801,0
12/07/2024,0.001480801,0.02368871,0.000399157,0,0.02368871,0.02368871,0
15/07/2024,0.02368871,0.020878875,0.012891213,0,0.020878875,0.020878875,0
16/07/2024,0.020878875,0.003390761,0.013578857,0,0.003390761,0.003390761,0
17/07/2024,0.003390761,-0.012203935,0.004045488,0,-0.012203935,0,0.012203935
18/07/2024,-0.012203935,-0.009467919,-0.011605678,0,0,0,0
19/07/2024,-0.009467919,-0.005202333,-0.011605678,0,0,0,0
22/07/2024,-0.005202333,-0.025533272,-0.004258037,0,0,0,0
23/07/2024,-0.025533272,-0.013165918,-0.013029514,0,0,0,0
24/07/2024,-0.013165918,0.011976123,-0.015117593,0,0,0.011976123,0.011976123
25/07/2024,0.011976123,0.021202244,0.011397692,0,0.021202244,0.021202244,0
26/07/2024,0.021202244,0.002328343,0.009790401,0,0.002328343,0.002328343,0
29/07/2024,0.002328343,0.017862731,0.003385629,0,0.017862731,0.017862731,0
1/07/2024,0.006226221,0.009532961,0.008094965,0,0.009532961,0.009532961,0
2/07/2024,0.009532961,-0.001899336,0.010519036,0,-0.001899336,0,0.001899336
3/07/2024,-0.001899336,0.023003326,-0.000841502,0,0,0.023003326,0.023003326
5/07/2024,0.023003326,-0.016182581,0.029653716,0,-0.016182581,0,0.016182581
8/07/2024,-0.016182581,-0.044558171,-0.023565206,0,0,0,0
9/07/2024,-0.044558171,-0.00268857,-0.02867346,0,0,0,0
10/07/2024,-0.00268857,0.007101194,-0.002472729,0,0,0.007101194,0.007101194
11/07/2024,0.007101194,0.004784515,0.009900977,0,0.004784515,0.004784515,0
12/07/2024,0.004784515,0.012557677,0.005289624,0,0.012557677,0.012557677,0
15/07/2024,0.012557677,0.010415844,0.013038344,0,0.010415844,0.010415844,0
16/07/2024,0.010415844,-0.076328071,0.010902165,0,-0.076328071,0,0.076328071
17/07/2024,-0.076328071,-0.019502276,-0.038040209,0,0,0,0
18/07/2024,-0.019502276,0.001765812,-0.03130156,0,0,0.001765812,0.001765812
19/07/2024,0.001765812,0.018231535,0.001156599,0,0.018231535,0.018231535,0
22/07/2024,0.018231535,0.016283123,0.026239823,0,0.016283123,0.016283123,0
23/07/2024,0.016283123,-0.048984968,0.023613755,0,-0.048984968,0,0.048984968
24/07/2024,-0.048984968,0.025166483,-0.032203729,0,0,0.025166483,0.025166483
25/07/2024,0.025166483,-0.016763447,0.027290349,0,-0.016763447,0,0.016763447
26/07/2024,-0.016763447,-0.003301865,-0.03130156,0,0,0,0
29/07/2024,-0.003301865,-0.027860769,-0.003002946,0,0,0,0
1/07/2024,-0.010729423,0.002848748,-0.009511688,0,0,0.002848748,0.002848748
2/07/2024,0.002848748,-0.014145215,0.002184434,0,-0.014145215,0,0.014145215
3/07/2024,-0.014145215,0.024756373,-0.020955186,0,0,0.024756373,0.024756373
5/07/2024,0.024756373,-0.024215562,0.023608916,0,-0.024215562,0,0.024215562
8/07/2024,-0.024215562,-0.001172219,-0.026093156,0,0,0,0
9/07/2024,-0.001172219,-0.000451161,-0.001752114,0,0,0,0
10/07/2024,-0.000451161,0.01673794,-0.001458483,0,0,0.01673794,0.01673794
11/07/2024,0.01673794,0.012350138,0.023662759,0,0.012350138,0.012350138,0
12/07/2024,0.012350138,-0.009248275,0.010688021,0,-0.009248275,0,0.009248275
15/07/2024,-0.009248275,0.026630948,-0.00851275,0,0,0.026630948,0.026630948
16/07/2024,0.026630948,-0.012572212,0.024316781,0,-0.012572212,0,0.012572212
17/07/2024,-0.012572212,-0.034711254,-0.014805786,0,0,0,0
18/07/2024,-0.034711254,0.008634761,-0.02627128,0,0,0.008634761,0.008634761
19/07/2024,0.008634761,-8.96E-05,0.007771298,0,-8.96E-05,0,8.96E-05
22/07/2024,-8.96E-05,0.004289896,-0.001514431,0,0,0.004289896,0.004289896
23/07/2024,0.004289896,-0.001695853,0.004048884,0,-0.001695853,0,0.001695853
24/07/2024,-0.001695853,-0.037221677,-0.000491186,0,0,0,0
25/07/2024,-0.037221677,-0.521858275,-0.027815967,0,0,0,0
26/07/2024,-0.521858275,0.052948224,-0.027815967,0,0,0.052948224,0.052948224
29/07/2024,0.052948224,0.032368967,0.027264397,0,0.032368967,0.032368967,0
1/07/2024,0.017430519,0.005824579,0.01809102,0,0.005824579,0.005824579,0
2/07/2024,0.005824579,0.009858511,0.004240863,0,0.009858511,0.009858511,0
3/07/2024,0.009858511,-0.016567128,0.009103931,0,-0.016567128,0,0.016567128
5/07/2024,-0.016567128,-0.000884746,-0.013619043,0,0,0,0
8/07/2024,-0.000884746,-0.00369504,-0.001359179,0,0,0,0
9/07/2024,-0.00369504,-0.001037096,-0.003299271,0,0,0,0
10/07/2024,-0.001037096,0.023343177,-0.001150698,0,0,0.023343177,0.023343177
11/07/2024,0.023343177,-0.014586732,0.017882539,0,-0.014586732,0,0.014586732
12/07/2024,-0.014586732,0.032573319,-0.013410562,0,0,0.032573319,0.032573319
15/07/2024,0.032573319,-0.00890501,0.017984373,0,-0.00890501,0,0.00890501
16/07/2024,-0.00890501,0.008952464,-0.010857063,0,0,0.008952464,0.008952464
17/07/2024,0.008952464,-0.004323373,0.007688479,0,-0.004323373,0,0.004323373
18/07/2024,-0.004323373,-0.021950328,-0.003502429,0,0,0,0
19/07/2024,-0.021950328,-0.003852296,-0.013598843,0,0,0,0
22/07/2024,-0.003852296,-0.031364183,-0.003502429,0,0,0,0
23/07/2024,-0.031364183,0.002366633,-0.013366095,0,0,0.002366633,0.002366633
24/07/2024,0.002366633,0.004866684,0.002643238,0,0.004866684,0.004866684,0
25/07/2024,0.004866684,0.004793256,0.004709353,0,0.004793256,0.004793256,0
26/07/2024,0.004793256,-0.012480378,0.004452845,0,-0.012480378,0,0.012480378
29/07/2024,-0.012480378,-0.000958761,-0.013651358,0,0,0,0
1/07/2024,0.004485601,-0.001306208,0.005397414,0,-0.001306208,0,0.001306208
2/07/2024,-0.001306208,-0.010889094,-0.00085426,0,0,0,0
3/07/2024,-0.010889094,0.006866446,-0.013912613,0,0,0.006866446,0.006866446
5/07/2024,0.006866446,0.000374891,0.006918864,0,0.000374891,0.000374891,0
8/07/2024,0.000374891,-0.025529286,0.001143438,0,-0.025529286,0,0.025529286
9/07/2024,-0.025529286,-0.015011617,-0.024855898,0,0,0,0
10/07/2024,-0.015011617,0.040634622,-0.028478743,0,0,0.040634622,0.040634622
11/07/2024,0.040634622,0.005885367,0.018293936,0,0.005885367,0.005885367,0
12/07/2024,0.005885367,-0.033432715,0.006736433,0,-0.033432715,0,0.033432715
15/07/2024,-0.033432715,0.009489627,-0.024049778,0,0,0.009489627,0.009489627
16/07/2024,0.009489627,0.004948589,0.01540002,0,0.004948589,0.004948589,0
17/07/2024,0.004948589,0.01254676,0.005941262,0,0.01254676,0.01254676,0
18/07/2024,0.01254676,-0.001031756,0.012470095,0,-0.001031756,0,0.001031756
19/07/2024,-0.001031756,0.006081335,0.001141358,0,0.006081335,0.006081335,0
22/07/2024,0.006081335,-0.001867211,0.007126712,0,-0.001867211,0,0.001867211
23/07/2024,-0.001867211,-0.031516606,-0.001630369,0,0,0,0
24/07/2024,-0.031516606,-0.010275441,-0.024566957,0,0,0,0
25/07/2024,-0.010275441,0.012587338,-0.01430578,0,0,0.012587338,0.012587338
26/07/2024,0.012587338,-0.00182985,0.017123303,0,-0.00182985,0,0.00182985
29/07/2024,-0.00182985,0.015210548,-0.000812942,0,0,0.015210548,0.015210548
1/07/2024,-0.002485128,-0.00981676,-0.007183007,0,0,0,0
2/07/2024,-0.00981676,0.001580935,-0.010366965,0,0,0.001580935,0.001580935
3/07/2024,0.001580935,0.030563238,0.001898778,0,0.030563238,0.030563238,0
5/07/2024,0.030563238,-0.017454972,0.026057298,0,-0.017454972,0,0.017454972
8/07/2024,-0.017454972,-0.000825762,-0.03137246,0,0,0,0
9/07/2024,-0.000825762,-0.027449939,-0.007877575,0,0,0,0
10/07/2024,-0.027449939,-0.00548674,-0.033448394,0,0,0,0
11/07/2024,-0.00548674,-0.003992004,-0.007845256,0,0,0,0
12/07/2024,-0.003992004,0.006171408,-0.002751298,0,0,0.006171408,0.006171408
15/07/2024,0.006171408,0.028827934,0.004983626,0,0.028827934,0.028827934,0
16/07/2024,0.028827934,-0.052678476,0.026895301,0,-0.052678476,0,0.052678476
17/07/2024,-0.052678476,-0.028314955,-0.032231168,0,0,0,0
18/07/2024,-0.028314955,0.05641577,-0.028598573,0,0,0.05641577,0.05641577
19/07/2024,0.05641577,-0.01519496,0.026895301,0,-0.01519496,0,0.01519496
22/07/2024,-0.01519496,0.011985325,-0.018092457,0,0,0.011985325,0.011985325
23/07/2024,0.011985325,-0.031699927,0.007340304,0,-0.031699927,0,0.031699927
24/07/2024,-0.031699927,-0.016532558,-0.031729761,0,0,0,0
25/07/2024,-0.016532558,0.038541157,-0.028598573,0,0,0.038541157,0.038541157
26/07/2024,0.038541157,0.011863661,0.031183098,0,0.011863661,0.011863661,0
29/07/2024,0.011863661,0.011444789,0.011212253,0,0.011444789,0.011444789,0
1/07/2024,-0.014531211,0.011296264,-0.011809291,0,0,0.011296264,0.011296264
2/07/2024,0.011296264,-0.00151329,0.012326419,0,-0.00151329,0,0.00151329
3/07/2024,-0.00151329,-0.002961066,-0.000896139,0,0,0,0
5/07/2024,-0.002961066,0.010003318,-0.002091499,0,0,0.010003318,0.010003318
8/07/2024,0.010003318,0.006637486,0.012385101,0,0.006637486,0.006637486,0
9/07/2024,0.006637486,0.024661344,0.007243798,0,0.024661344,0.024661344,0
10/07/2024,0.024661344,0.008362513,0.015305643,0,0.008362513,0.008362513,0
11/07/2024,0.008362513,0.002611794,0.014702699,0,0.002611794,0.002611794,0
12/07/2024,0.002611794,-0.004678643,0.003414639,0,-0.004678643,0,0.004678643
15/07/2024,-0.004678643,0.01145141,-0.003312647,0,0,0.01145141,0.01145141
16/07/2024,0.01145141,0.002247434,0.012645898,0,0.002247434,0.002247434,0
17/07/2024,0.002247434,-0.00327062,0.003134585,0,-0.00327062,0,0.00327062
18/07/2024,-0.00327062,-0.044092014,-0.003303595,0,0,0,0
19/07/2024,-0.044092014,0.021521403,-0.013031243,0,0,0.021521403,0.021521403
22/07/2024,0.021521403,-0.008834684,0.015288214,0,-0.008834684,0,0.008834684
23/07/2024,-0.008834684,-0.005721051,-0.013048672,0,0,0,0
24/07/2024,-0.005721051,0.004382016,-0.006700065,0,0,0.004382016,0.004382016
25/07/2024,0.004382016,0.023556666,0.006498531,0,0.023556666,0.023556666,0
26/07/2024,0.023556666,0.018223986,0.014486172,0,0.018223986,0.018223986,0
29/07/2024,0.018223986,0.008553031,0.015305643,0,0.008553031,0.008553031,0
1/07/2024,-0.001735147,-0.000579052,-0.001909114,0,0,0,0
2/07/2024,-0.000579052,0.005775378,-0.000978675,0,0,0.005775378,0.005775378
3/07/2024,0.005775378,-0.012166957,0.006392567,0,-0.012166957,0,0.012166957
5/07/2024,-0.012166957,-0.002042297,-0.014231829,0,0,0,0
8/07/2024,-0.002042297,0.005533686,-0.001643749,0,0,0.005533686,0.005533686
9/07/2024,0.005533686,0.007523135,0.006171398,0,0.007523135,0.007523135,0
10/07/2024,0.007523135,0.017997946,0.008710291,0,0.017997946,0.017997946,0
11/07/2024,0.017997946,-0.002267518,0.01646731,0,-0.002267518,0,0.002267518
12/07/2024,-0.002267518,0.0031165,-0.000889754,0,0,0.0031165,0.0031165
15/07/2024,0.0031165,0.004797582,0.005571482,0,0.004797582,0.004797582,0
16/07/2024,0.004797582,0.025296688,0.005292662,0,0.025296688,0.025296688,0
17/07/2024,0.025296688,-0.005229092,0.014778457,0,-0.005229092,0,0.005229092
18/07/2024,-0.005229092,-0.003039953,-0.005350149,0,0,0,0
19/07/2024,-0.003039953,0.003315807,-0.002955675,0,0,0.003315807,0.003315807
22/07/2024,0.003315807,-0.01053812,0.002729806,0,-0.01053812,0,0.01053812
23/07/2024,-0.01053812,0.016588777,-0.012831556,0,0,0.016588777,0.016588777
24/07/2024,0.016588777,0.000274114,0.015119615,0,0.000274114,0.000274114,0
25/07/2024,0.000274114,0.007374073,0.001278547,0,0.007374073,0.007374073,0
26/07/2024,0.007374073,0.003802269,0.007094272,0,0.003802269,0.003802269,0
29/07/2024,0.003802269,0.008905789,0.004019289,0,0.008905789,0.008905789,0
1/07/2024,-0.012006824,0.010732944,-0.013959111,0,0,0.010732944,0.010732944
2/07/2024,0.010732944,-0.001116016,0.01510684,0,-0.001116016,0,0.001116016
3/07/2024,-0.001116016,0.007469311,-0.000683601,0,0,0.007469311,0.007469311
5/07/2024,0.007469311,-0.005238523,0.0067056,0,-0.005238523,0,0.005238523
8/07/2024,-0.005238523,-0.004306559,-0.005207113,0,0,0,0
9/07/2024,-0.004306559,0.015071191,-0.003799599,0,0,0.015071191,0.015071191
10/07/2024,0.015071191,0.01033844,0.015162409,0,0.01033844,0.01033844,0
11/07/2024,0.01033844,0.019598011,0.019018829,0,0.019598011,0.019598011,0
12/07/2024,0.019598011,0.035870878,0.01863058,0,0.035870878,0.035870878,0
15/07/2024,0.035870878,0.017536487,0.021970745,0,0.017536487,0.017536487,0
16/07/2024,0.017536487,0.013811234,0.016282886,0,0.013811234,0.013811234,0
17/07/2024,0.013811234,-0.01671269,0.015837182,0,-0.01671269,0,0.01671269
18/07/2024,-0.01671269,-0.01375096,-0.018413505,0,0,0,0
19/07/2024,-0.01375096,0.005728104,-0.013328619,0,0,0.005728104,0.005728104
22/07/2024,0.005728104,-0.005580741,0.005776238,0,-0.005580741,0,0.005580741
23/07/2024,-0.005580741,-0.008727361,-0.00351861,0,0,0,0
24/07/2024,-0.008727361,0.025666918,-0.01239448,0,0,0.025666918,0.025666918
25/07/2024,0.025666918,0.024454679,0.014976388,0,0.024454679,0.024454679,0
26/07/2024,0.024454679,0.005950686,0.013492794,0,0.005950686,0.005950686,0
29/07/2024,0.005950686,0.001411611,0.00484799,0,0.001411611,0.001411611,0
1/07/2024,-0.006993069,0.019196351,-0.006221614,0,0,0.019196351,0.019196351
2/07/2024,0.019196351,-0.004599955,0.025636933,0,-0.004599955,0,0.004599955
3/07/2024,-0.004599955,0.005910387,-0.002446124,0,0,0.005910387,0.005910387
5/07/2024,0.005910387,-0.016171962,0.006688368,0,-0.016171962,0,0.016171962
8/07/2024,-0.016171962,0.002824126,-0.017085824,0,0,0.002824126,0.002824126
9/07/2024,0.002824126,-0.011512576,0.003195583,0,-0.011512576,0,0.011512576
10/07/2024,-0.011512576,-0.013515989,-0.017712741,0,0,0,0
11/07/2024,-0.013515989,0.012844495,-0.016959949,0,0,0.012844495,0.012844495
12/07/2024,0.012844495,0.005860248,0.01174929,0,0.005860248,0.005860248,0
15/07/2024,0.005860248,-0.007036417,0.006005049,0,-0.007036417,0,0.007036417
16/07/2024,-0.007036417,-0.006239989,-0.006277539,0,0,0,0
17/07/2024,-0.006239989,-0.016718225,-0.004916253,0,0,0,0
18/07/2024,-0.016718225,0.006002908,-0.029121149,0,0,0.006002908,0.006002908
19/07/2024,0.006002908,-0.000513107,0.003985318,0,-0.000513107,0,0.000513107
22/07/2024,-0.000513107,-0.008763732,-0.000826821,0,0,0,0
23/07/2024,-0.008763732,-0.02269253,-0.009132878,0,0,0,0
24/07/2024,-0.02269253,0.011759714,-0.027073501,0,0,0.011759714,0.011759714
25/07/2024,0.011759714,-0.005423885,0.010873295,0,-0.005423885,0,0.005423885
26/07/2024,-0.005423885,0.006818794,-0.003931568,0,0,0.006818794,0.006818794
29/07/2024,0.006818794,0.001914886,0.006439484,0,0.001914886,0.001914886,0
1/07/2024,-0.021534113,0.000917527,-0.030985668,0,0,0.000917527,0.000917527
2/07/2024,0.000917527,0.011851378,-0.001151416,0,0,0.011851378,0.011851378
3/07/2024,0.011851378,-0.002333196,0.014990976,0,-0.002333196,0,0.002333196
5/07/2024,-0.002333196,-0.009256244,-0.001334528,0,0,0,0
8/07/2024,-0.009256244,0.006787732,-0.020134863,0,0,0.006787732,0.006787732
9/07/2024,0.006787732,0.029102633,0.009829153,0,0.029102633,0.029102633,0
10/07/2024,0.029102633,0.010058037,0.029175688,0,0.010058037,0.010058037,0
11/07/2024,0.010058037,0.004244078,0.009891244,0,0.004244078,0.004244078,0
12/07/2024,0.004244078,-0.001121695,0.003035554,0,-0.001121695,0,0.001121695
15/07/2024,-0.001121695,0.030094965,-0.001422911,0,0,0.030094965,0.030094965
16/07/2024,0.030094965,-0.002059143,0.022252036,0,-0.002059143,0,0.002059143
17/07/2024,-0.002059143,-0.018232386,-0.00181326,0,0,0,0
18/07/2024,-0.018232386,-0.006320141,-0.023709097,0,0,0,0
19/07/2024,-0.006320141,0.009773083,-0.006747066,0,0,0.009773083,0.009773083
22/07/2024,0.009773083,-0.005060223,0.006500712,0,-0.005060223,0,0.005060223
23/07/2024,-0.005060223,-0.014080318,-0.005914457,0,0,0,0
24/07/2024,-0.014080318,0.002881973,-0.021131381,0,0,0.002881973,0.002881973
25/07/2024,0.002881973,0.007231073,0.001384415,0,0.007231073,0.007231073,0
26/07/2024,0.007231073,0.01907167,0.004813129,0,0.01907167,0.01907167,0
29/07/2024,0.01907167,0.007285988,0.021473838,0,0.007285988,0.007285988,0
1/07/2024,0.000437141,-0.003502599,0.000331165,0,-0.003502599,0,0.003502599
2/07/2024,-0.003502599,-0.026818486,-0.003594719,0,0,0,0
3/07/2024,-0.026818486,0.001500692,-0.018030392,0,0,0.001500692,0.001500692
5/07/2024,0.001500692,0.012813056,0.001622287,0,0.012813056,0.012813056,0
8/07/2024,0.012813056,0.003103972,0.013045725,0,0.003103972,0.003103972,0
9/07/2024,0.003103972,0.014504655,0.00384994,0,0.014504655,0.014504655,0
10/07/2024,0.014504655,0.01758986,0.012738116,0,0.01758986,0.01758986,0
11/07/2024,0.01758986,-0.000142959,0.010744372,0,-0.000142959,0,0.000142959
12/07/2024,-0.000142959,0.012076562,-0.000529032,0,0,0.012076562,0.012076562
15/07/2024,0.012076562,0.011653369,0.014077477,0,0.011653369,0.011653369,0
16/07/2024,0.011653369,0.022907082,0.012398615,0,0.022907082,0.022907082,0
17/07/2024,0.022907082,0.00286083,0.013503501,0,0.00286083,0.00286083,0
18/07/2024,0.00286083,-0.013007708,0.001028622,0,-0.013007708,0,0.013007708
19/07/2024,-0.013007708,-0.00206931,-0.017111009,0,0,0,0
22/07/2024,-0.00206931,-0.017273106,-0.001064447,0,0,0,0
23/07/2024,-0.017273106,0.032214051,-0.018171141,0,0,0.032214051,0.032214051
24/07/2024,0.032214051,0.040136073,0.013656627,0,0.040136073,0.040136073,0
25/07/2024,0.040136073,0.006513832,0.006127419,0,0.006513832,0.006513832,0
26/07/2024,0.006513832,0.009306015,0.005324789,0,0.009306015,0.009306015,0
29/07/2024,0.009306015,0.00410836,0.009890033,0,0.00410836,0.00410836,0
1/07/2024,-0.005951278,0.011473951,-0.006849536,0,0,0.011473951,0.011473951
2/07/2024,0.011473951,-0.001968862,0.011347321,0,-0.001968862,0,0.001968862
3/07/2024,-0.001968862,0.046215342,-0.002667786,0,0,0.046215342,0.046215342
5/07/2024,0.046215342,0.006564823,0.024555868,0,0.006564823,0.006564823,0
8/07/2024,0.006564823,0.002054288,0.008816982,0,0.002054288,0.002054288,0
9/07/2024,0.002054288,0.027056058,0.002710659,0,0.027056058,0.027056058,0
10/07/2024,0.027056058,-0.039445927,0.028515343,0,-0.039445927,0,0.039445927
11/07/2024,-0.039445927,0.028674483,-0.026478815,0,0,0.028674483,0.028674483
12/07/2024,0.028674483,0.004395642,0.028888505,0,0.004395642,0.004395642,0
15/07/2024,0.004395642,-0.005497596,0.006288625,0,-0.005497596,0,0.005497596
16/07/2024,-0.005497596,0.0659502,-0.003792699,0,0,0.0659502,0.0659502
17/07/2024,0.0659502,0.004462732,0.028994644,0,0.004462732,0.004462732,0
18/07/2024,0.004462732,-0.050761611,0.004924139,0,-0.050761611,0,0.050761611
19/07/2024,-0.050761611,0.013245257,-0.030221673,0,0,0.013245257,0.013245257
22/07/2024,0.013245257,-0.044912578,0.015071401,0,-0.044912578,0,0.044912578
23/07/2024,-0.044912578,-0.039064531,-0.026852092,0,0,0,0
24/07/2024,-0.039064531,-0.015002726,-0.036867078,0,0,0,0
25/07/2024,-0.015002726,0.01577599,-0.016709676,0,0,0.01577599,0.01577599
26/07/2024,0.01577599,-0.005231058,0.014493376,0,-0.005231058,0,0.005231058
29/07/2024,-0.005231058,-0.038816736,-0.005208731,0,0,0,0
1/07/2024,-0.012203013,0.010750251,-0.013047403,0,0,0.010750251,0.010750251
2/07/2024,0.010750251,-0.003617608,0.012358242,0,-0.003617608,0,0.003617608
3/07/2024,-0.003617608,-0.001036031,-0.003541023,0,0,0,0
5/07/2024,-0.001036031,-0.002878246,-0.001021103,0,0,0,0
8/07/2024,-0.002878246,-0.004878861,-0.002958584,0,0,0,0
9/07/2024,-0.004878861,0.018302514,-0.004468196,0,0,0.018302514,0.018302514
10/07/2024,0.018302514,0.001676996,0.012302192,0,0.001676996,0.001676996,0
11/07/2024,0.001676996,0.001209389,0.001703124,0,0.001209389,0.001209389,0
12/07/2024,0.001209389,0.002831748,0.001393375,0,0.002831748,0.002831748,0
15/07/2024,0.002831748,0.012667435,0.002729219,0,0.012667435,0.012667435,0
16/07/2024,0.012667435,0.007932956,0.013117215,0,0.007932956,0.007932956,0
17/07/2024,0.007932956,-0.011601521,0.008736019,0,-0.011601521,0,0.011601521
18/07/2024,-0.011601521,-0.014157716,-0.013029265,0,0,0,0
19/07/2024,-0.014157716,0.01093667,-0.013028315,0,0,0.01093667,0.01093667
22/07/2024,0.01093667,0.001887896,0.013300843,0,0.001887896,0.001887896,0
23/07/2024,0.001887896,-0.017307863,0.001883112,0,-0.017307863,0,0.017307863
24/07/2024,-0.017307863,-0.053846206,-0.015036495,0,0,0,0
25/07/2024,-0.053846206,0.00143147,-0.014904583,0,0,0.00143147,0.00143147
26/07/2024,0.00143147,-0.006631447,0.000606211,0,-0.006631447,0,0.006631447
29/07/2024,-0.006631447,0.006138053,-0.006340364,0,0,0.006138053,0.006138053
1/07/2024,-0.022416917,0.001740753,-0.022134777,0,0,0.001740753,0.001740753
2/07/2024,0.001740753,0.000544619,-0.000129379,0,0,0.000544619,0.000544619
3/07/2024,0.000544619,0.017665427,-0.00036313,0,0,0.017665427,0.017665427
5/07/2024,0.017665427,-0.004681701,0.01752195,0,-0.004681701,0,0.004681701
8/07/2024,-0.004681701,-0.012146311,-0.004701257,0,0,0,0
9/07/2024,-0.012146311,0.0114432,-0.015172562,0,0,0.0114432,0.0114432
10/07/2024,0.0114432,0.00904067,0.0140044,0,0.00904067,0.00904067,0
11/07/2024,0.00904067,0.01011715,0.005666461,0,0.01011715,0.01011715,0
12/07/2024,0.01011715,-0.020586264,0.01345412,0,-0.020586264,0,0.020586264
15/07/2024,-0.020586264,0.034252247,-0.022134777,0,0,0.034252247,0.034252247
16/07/2024,0.034252247,-0.006124554,0.021387387,0,-0.006124554,0,0.006124554
17/07/2024,-0.006124554,-0.053217157,-0.007666449,0,0,0,0
18/07/2024,-0.053217157,-0.005410323,-0.024475934,0,0,0,0
19/07/2024,-0.005410323,0.015029581,-0.007235326,0,0,0.015029581,0.015029581
22/07/2024,0.015029581,-0.010320499,0.021185577,0,-0.010320499,0,0.010320499
23/07/2024,-0.010320499,0.001975032,-0.010239795,0,0,0.001975032,0.001975032
24/07/2024,0.001975032,-0.001401252,0.000995883,0,-0.001401252,0,0.001401252
25/07/2024,-0.001401252,-0.002062977,-0.003381828,0,0,0,0
26/07/2024,-0.002062977,0.006197387,-0.003007911,0,0,0.006197387,0.006197387
29/07/2024,0.006197387,0.004349113,0.004823296,0,0.004349113,0.004349113,0
1/07/2024,0.010672893,9.48E-05,0.010185408,0,9.48E-05,9.48E-05,0
2/07/2024,9.48E-05,-0.002182299,-0.00068237,0,0,0,0
3/07/2024,-0.002182299,0.030311001,-0.001712934,0,0,0.030311001,0.030311001
5/07/2024,0.030311001,-0.006285844,0.027760594,0,-0.006285844,0,0.006285844
8/07/2024,-0.006285844,-0.010814911,-0.006003175,0,0,0,0
9/07/2024,-0.010814911,0.059057395,-0.010698441,0,0,0.059057395,0.059057395
10/07/2024,0.059057395,0.041793528,0.02607715,0,0.041793528,0.041793528,0
11/07/2024,0.041793528,-0.016318904,0.026082874,0,-0.016318904,0,0.016318904
12/07/2024,-0.016318904,0.00404042,-0.016362942,0,0,0.00404042,0.00404042
15/07/2024,0.00404042,0.071745932,0.003879597,0,0.071745932,0.071745932,0
16/07/2024,0.071745932,-0.043577423,0.02619237,0,-0.043577423,0,0.043577423
17/07/2024,-0.043577423,-0.034796437,-0.035203642,0,0,0,0
18/07/2024,-0.034796437,-0.011290749,-0.03330142,0,0,0,0
19/07/2024,-0.011290749,0.026886607,-0.012583747,0,0,0.026886607,0.026886607
22/07/2024,0.026886607,-0.017238128,0.026863807,0,-0.017238128,0,0.017238128
23/07/2024,-0.017238128,0.005951136,-0.018532249,0,0,0.005951136,0.005951136
24/07/2024,0.005951136,0.008647702,0.005045435,0,0.008647702,0.008647702,0
25/07/2024,0.008647702,0.026333892,0.007371034,0,0.026333892,0.026333892,0
26/07/2024,0.026333892,0.009339274,0.026813419,0,0.009339274,0.009339274,0
29/07/2024,0.009339274,0.007703082,0.00770665,0,0.007703082,0.007703082,0
1/07/2024,-0.004206418,0.00743016,-0.002733488,0,0,0.00743016,0.00743016
2/07/2024,0.00743016,0.005136443,0.007262475,0,0.005136443,0.005136443,0
