Date,return,Y1,predicted_mean,binary,ticker
2024-07-30,-0.005425762110814508,0.024819474609022892,0.028321340877852957,0,META
2024-07-01,-0.00855148061021331,0.019366723905145062,0.010751249021027087,0,TSM
2024-07-02,0.019366723905145062,0.03791742927798991,0.05406188055256231,0,TSM
2024-07-03,0.03791742927798991,0.008186031059875067,0.08768102117362331,0,TSM
2024-07-05,0.008186031059875067,0.014246635196324171,0.050330953315777444,0,TSM
2024-07-08,0.014246635196324171,-0.011370191514021754,0.03566606563939348,0,TSM
2024-07-09,-0.011370191514021754,0.034777308022437586,0.01113739827977328,0,TSM
2024-07-10,0.034777308022437586,-0.03488572638593499,0.06984661595213837,0,TSM
2024-07-11,-0.03488572638593499,0.015329094337259664,-0.023006807909661336,0,TSM
2024-07-12,0.015329094337259664,-0.011434243485160787,0.03408136112243626,0,TSM
2024-07-15,-0.011434243485160787,0.004417353934915623,0.01801923660119653,0,TSM
2024-07-16,0.004417353934915623,-0.08312922238564299,0.02420031547467419,0,TSM
2024-07-17,-0.08312922238564299,0.003905902796724973,-0.07042522625288689,0,TSM
2024-07-18,0.003905902796724973,-0.036137037468477344,0.02593401845100371,0,TSM
2024-07-19,-0.036137037468477344,0.021366304094415388,-0.020722067881257078,0,TSM
2024-07-22,0.021366304094415388,0.0027714803959061956,0.055714146643388945,0,TSM
2024-07-23,0.0027714803959061956,-0.06081604327099036,0.05691855978567911,0,TSM
2024-07-24,-0.06081604327099036,0.002999225722345179,-0.03517863562868881,0,TSM
2024-07-25,0.002999225722345179,0.010303633182083357,0.03487754534546075,0,TSM
2024-07-26,0.010303633182083357,-0.011989632383307825,0.03605977973079763,0,TSM
2024-07-29,-0.011989632383307825,-0.03478335988941944,-0.010331357624788401,0,TSM
2024-07-30,-0.03478335988941944,0.07032934204622038,-0.03239006284215143,0,TSM
2024-07-01,0.00988054773649129,-0.008412610372492992,0.017744744258130773,0,LLY
2024-07-02,-0.008412610372492992,-0.009541294338087902,0.00014595446994869476,0,LLY
2024-07-03,-0.009541294338087902,0.018172623976999036,-0.016743862215219618,0,LLY
2024-07-05,0.018172623976999036,0.0037433731507125045,0.015813137759877832,0,LLY
2024-07-08,0.0037433731507125045,0.01567176089748016,0.0036138925380013176,0,LLY
2024-07-09,0.01567176089748016,0.007776684974838895,0.010195526798736199,0,LLY
2024-07-10,0.007776684974838895,-0.006019500881969957,0.0037043559330916243,0,LLY
2024-07-11,-0.006019500881969957,0.015150044322779034,-0.012713495770909605,0,LLY
2024-07-12,0.015150044322779034,0.0021697211131133562,0.00037401255114269394,0,LLY
2024-07-15,0.0021697211131133562,-0.009365571028938924,-0.017622315002927005,0,LLY
2024-07-16,-0.009365571028938924,-0.03899383537745177,-0.03355956778078317,0,LLY
2024-07-17,-0.03899383537745177,-0.06464527213677475,-0.03916773262712768,0,LLY
2024-07-18,-0.06464527213677475,0.010044736335135966,-0.06029279418452166,0,LLY
2024-07-19,0.010044736335135966,0.009864073260068882,-0.014662346929690873,0,LLY
2024-07-22,0.009864073260068882,0.014126578110608821,0.0055113551297509,0,LLY
2024-07-23,0.014126578110608821,-0.021183959902963997,0.0090944721801344,0,LLY
2024-07-24,-0.021183959902963997,-0.04603833956428145,-0.032683003058520926,0,LLY
2024-07-25,-0.04603833956428145,-0.020384400532012147,-0.05274463185518874,0,LLY
2024-07-26,-0.020384400532012147,0.003931986339806929,-0.03054523038091815,0,LLY
2024-07-29,0.003931986339806929,-0.022003335822571735,-0.008815506242071752,0,LLY
2024-07-30,-0.022003335822571735,0.017636297256359006,-0.03672646407183029,0,LLY
2024-07-01,0.0587798336030084,0.09710195030947966,0.06106603902776947,0,TSLA
2024-07-02,0.09710195030947966,0.06337304899541417,0.08769794244440697,0,TSLA
2024-07-03,0.06337304899541417,0.02060688228437289,0.024917099951022786,0,TSLA
2024-07-05,0.02060688228437289,0.005629789876539415,-0.09082140260201046,0,TSLA
2024-07-08,0.005629789876539415,0.0364508858978897,-0.1408568829534032,0,TSLA
2024-07-09,0.0364508858978897,0.0035389720904070512,-0.08763859950344532,0,TSLA
2024-07-10,0.0035389720904070512,-0.08822077208547265,-0.1634193790831625,0,TSLA
2024-07-11,-0.08822077208547265,0.029434316513726,-0.3448652458083207,0,TSLA
2024-07-12,0.029434316513726,0.017609829570940913,-0.16761622046302843,0,TSLA
2024-07-15,0.017609829570940913,0.015396997777534508,-0.15176746728289764,0,TSLA
2024-07-16,0.015396997777534508,-0.03191970033228875,-0.16996761441770294,0,TSLA
2024-07-17,-0.03191970033228875,0.002933302220995548,-0.2204386257088813,0,TSLA
2024-07-18,0.002933302220995548,-0.04107613843938718,-0.17912668672021242,0,TSLA
2024-07-19,-0.04107613843938718,0.05018271902171053,-0.2516134805282566,0,TSLA
2024-07-22,0.05018271902171053,-0.020607648987956702,-0.11240283938822208,0,TSLA
2024-07-23,-0.020607648987956702,-0.1316429436033912,-0.1988433718259756,0,TSLA
2024-07-24,-0.1316429436033912,0.01953112906763447,-0.33206158809861885,0,TSLA
2024-07-25,0.01953112906763447,-0.0020452089625195087,-0.13478563832495274,0,TSLA
2024-07-26,-0.0020452089625195087,0.054450283723543685,-0.1466487311321871,0,TSLA
2024-07-29,0.054450283723543685,-0.04170207944562903,-0.07471117941619194,0,TSLA
2024-07-30,-0.04170207944562903,0.04157282172336867,-0.19077956031779705,0,TSLA
2024-07-01,0.02173005757092299,0.01011444433284831,0.04188662474181459,0,AVGO
2024-07-02,0.01011444433284831,0.0423720395758991,0.032550180459824274,0,AVGO
2024-07-03,0.0423720395758991,-0.015097043287360777,0.05423953685727323,0,AVGO
2024-07-05,-0.015097043287360777,0.02467388297917074,-0.02039708206049151,0,AVGO
2024-07-08,0.02467388297917074,-0.007214423867499487,0.03571420467608066,0,AVGO
2024-07-09,-0.007214423867499487,0.006544017190221526,0.019567865811462082,0,AVGO
2024-07-10,0.006544017190221526,-0.022454708386848984,0.022233184627319602,0,AVGO
2024-07-11,-0.022454708386848984,-0.003099848511163518,-0.013197672430098173,0,AVGO
2024-07-12,-0.003099848511163518,0.007924189840134092,0.00449528943686206,0,AVGO
2024-07-15,0.007924189840134092,-0.011971934468035423,0.04061886773510437,0,AVGO
2024-07-16,-0.011971934468035423,-0.08241697380974504,0.002638277268680711,0,AVGO
2024-07-17,-0.08241697380974504,0.02869080550382336,-0.11338537888526234,0,AVGO
2024-07-18,0.02869080550382336,-0.01994590971525566,0.03345247092320813,0,AVGO
2024-07-19,-0.01994590971525566,0.023304288909196242,-0.014488262857978884,0,AVGO
2024-07-22,0.023304288909196242,0.01668607934091998,0.0388766039252606,0,AVGO
2024-07-23,0.01668607934091998,-0.0789340934814732,0.037885108884574414,0,AVGO
2024-07-24,-0.0789340934814732,-0.013839222167893352,-0.09135110516841827,0,AVGO
2024-07-25,-0.013839222167893352,0.01575366011441334,-0.05237598819447886,0,AVGO
2024-07-26,0.01575366011441334,-0.009342480631032383,-0.02847295446313136,0,AVGO
2024-07-29,-0.009342480631032383,-0.045626466304384765,-0.08585298063661773,0,AVGO
2024-07-30,-0.045626466304384765,0.1129403358288559,-0.16093894970922296,0,AVGO
